"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.64151993663998e-10,0.509495888785974,0.286,0.19,1.74792023758417e-05,"1","RFK"
8.85539520174029e-10,0.419829295761919,0.324,0.22,1.79118078745601e-05,"1","CCNC"
8.86079984908936e-10,0.321346914979474,0.441,0.315,1.7922739854753e-05,"1","PLA2G15"
9.01980325145382e-10,0.289955689564491,0.525,0.392,1.82443560367156e-05,"1","SQOR"
9.09182667642886e-10,0.318683226603894,0.496,0.367,1.83900378184126e-05,"1","MEF2D"
9.33366987594796e-10,0.304053769267557,0.477,0.35,1.88792140580799e-05,"1","CCNY"
9.43227177046823e-10,0.267012818684981,0.738,0.642,1.90786561101261e-05,"1","DYNLT1"
9.46628362487069e-10,0.251914048418757,0.499,0.363,1.91474518880259e-05,"1","DNAJA4"
9.76036096058909e-10,0.350706273485221,0.488,0.367,1.97422821149836e-05,"1","SUGP2"
9.83634768718268e-10,0.433362433721016,0.353,0.245,1.98959804668644e-05,"1","SF3A3"
1.00897144727416e-09,0.282484770697957,0.593,0.462,2.04084654640144e-05,"1","WDR45"
1.03159918279622e-09,0.360727041276009,0.436,0.32,2.08661566704191e-05,"1","ZNF787"
1.03446050220664e-09,0.339575165142827,0.493,0.368,2.09240325781337e-05,"1","QDPR"
1.03763796680361e-09,0.287657847567029,0.614,0.49,2.09883031545366e-05,"1","PISD"
1.05754548301016e-09,0.451708405163236,0.334,0.231,2.13909724848464e-05,"1","TRIM37"
1.06024093674701e-09,0.443053392349524,0.314,0.214,2.14454934275818e-05,"1","TASOR2"
1.06178754314409e-09,0.517684538140422,0.275,0.181,2.14767766351756e-05,"1","GET1"
1.06433354256071e-09,0.505154131902813,0.253,0.162,2.15282745653754e-05,"1","ICE2"
1.07339333778e-09,0.461990990052558,0.297,0.199,2.17115270432761e-05,"1","CLPX"
1.07832365754198e-09,0.545343222018511,0.254,0.164,2.18112526211017e-05,"1","NUTM2A-AS1"
1.12982343255525e-09,0.386250703787142,0.345,0.236,2.2852938570295e-05,"1","BCS1L"
1.1427401197377e-09,0.426606857521842,0.351,0.246,2.31142044019345e-05,"1","LPCAT1"
1.14336358466871e-09,0.377184515144052,0.426,0.31,2.3126815227094e-05,"1","PDGFRB"
1.15489663836743e-09,0.34809917607296,0.398,0.284,2.3360094304258e-05,"1","CRNKL1"
1.18162868003739e-09,0.326314612989157,0.42,0.302,2.39008033111162e-05,"1","PNKP"
1.19916658014241e-09,0.332488855848477,0.461,0.34,2.42555424165404e-05,"1","FAM107B"
1.2651686786348e-09,0.317696927472708,0.49,0.367,2.55905668627462e-05,"1","MRPS33"
1.28499233962463e-09,0.451666460325012,0.262,0.17,2.59915400535874e-05,"1","PSIP1"
1.28832802088798e-09,0.417343678233666,0.329,0.225,2.60590108785012e-05,"1","ZNF335"
1.32228373275723e-09,0.541813525041574,0.25,0.161,2.67458330624805e-05,"1","MTOR"
1.3274205662194e-09,0.445552452535381,0.278,0.183,2.68497357929199e-05,"1","FBXO31"
1.3354549385006e-09,0.535596677108998,0.299,0.204,2.70122470410516e-05,"1","MVK"
1.34179379447579e-09,0.365014860248607,0.406,0.289,2.71404630808618e-05,"1","ATF7IP"
1.36880127980961e-09,0.294859671708671,0.56,0.426,2.7686743486709e-05,"1","BUD31"
1.37206445657361e-09,0.382384879453721,0.35,0.244,2.77527477631143e-05,"1","TREM2"
1.4122409058446e-09,0.309851276141644,0.428,0.306,2.85653968025188e-05,"1","ALDH7A1"
1.45835327914389e-09,0.503242010959035,0.25,0.16,2.94981117772434e-05,"1","SPEN"
1.49491941304095e-09,0.388327829527167,0.327,0.222,3.02377349675793e-05,"1","ALKBH6"
1.56924388081952e-09,0.396219430597226,0.385,0.275,3.17410959773364e-05,"1","TMEM33"
1.59526110277965e-09,0.313634333295749,0.455,0.332,3.2267346325924e-05,"1","C9orf78"
1.5985043107224e-09,0.413350834405345,0.351,0.246,3.23329466929821e-05,"1","RANBP3"
1.60008483526229e-09,0.330903537156794,0.476,0.352,3.23649159628503e-05,"1","FOXK2"
1.60044963628492e-09,0.439464809408489,0.295,0.198,3.23722947931351e-05,"1","AC100810.1"
1.61435810986214e-09,0.562021963165142,0.254,0.166,3.26536214881816e-05,"1","ANKRD27"
1.61683112510891e-09,0.492157596737601,0.281,0.187,3.27036431675779e-05,"1","DYNLT3"
1.61766747318741e-09,0.298869528571264,0.373,0.257,3.27205599801617e-05,"1","NFIB"
1.71379538685456e-09,0.510423656832431,0.255,0.165,3.46649392899072e-05,"1","ZNF280D"
1.74536832641938e-09,0.328257319021729,0.438,0.317,3.53035651384848e-05,"1","ABCF3"
1.75553975196286e-09,0.311067672274021,0.479,0.357,3.55093025629528e-05,"1","WIPI2"
1.75848818490537e-09,0.329906402095055,0.402,0.286,3.5568940516081e-05,"1","CCDC107"
1.78666464829116e-09,0.511080397501966,0.25,0.161,3.61388658409854e-05,"1","UTP11"
1.78712050700457e-09,0.395984774077221,0.42,0.309,3.61480864951815e-05,"1","ATP13A2"
1.79422590823751e-09,0.396084273161601,0.319,0.215,3.62918074459201e-05,"1","PPIE"
1.81086826654765e-09,0.253649929761006,0.541,0.407,3.66284324274593e-05,"1","NCLN"
1.81199849349977e-09,0.510619054949118,0.271,0.179,3.66512935280198e-05,"1","SLC26A11"
1.81306542241321e-09,0.393695515948306,0.368,0.26,3.6672874299152e-05,"1","LRRC47"
1.8271137265322e-09,0.400049085113222,0.365,0.259,3.69570293465668e-05,"1","RBM18"
1.87473831613516e-09,0.307724326457406,0.605,0.48,3.79203319204659e-05,"1","RAB14"
1.88833211757126e-09,0.376390059643524,0.399,0.287,3.81952937421139e-05,"1","CRELD2"
1.8954374635776e-09,0.334109722414795,0.469,0.347,3.83390135757841e-05,"1","RAB5A"
1.98013031936893e-09,0.364824399743068,0.435,0.32,4.00520959698754e-05,"1","SNW1"
1.98362181039244e-09,0.493269121385506,0.26,0.169,4.01227183588079e-05,"1","RRAGC"
2.02348400060543e-09,0.480492077668543,0.307,0.209,4.09290108802461e-05,"1","RNF6"
2.0310659486061e-09,0.475518041884229,0.253,0.163,4.10823709424556e-05,"1","MBP"
2.05167891268762e-09,0.326907700844922,0.437,0.32,4.14993093669326e-05,"1","AAGAB"
2.07453171751509e-09,0.408966005925833,0.363,0.256,4.19615530501776e-05,"1","IRF6"
2.09411807284156e-09,0.314763225478582,0.502,0.377,4.23577262593663e-05,"1","AP2A2"
2.12039556305019e-09,0.300180976934828,0.364,0.251,4.28892410538162e-05,"1","CDC42SE2"
2.12203428051068e-09,0.254120506077857,0.763,0.694,4.29223873918896e-05,"1","RAB5IF"
2.20039543547354e-09,0.481409530825624,0.25,0.16,4.45073984733232e-05,"1","MAP2K7"
2.24814150167973e-09,0.275801658065555,0.534,0.403,4.54731581544759e-05,"1","ATP6V1H"
2.2972011869614e-09,0.331405395296546,0.399,0.285,4.64654884086682e-05,"1","ANXA4"
2.34650183901208e-09,0.433976101227761,0.321,0.221,4.74626926976973e-05,"1","MTFR1L"
2.35226899004205e-09,0.299699219587897,0.444,0.323,4.75793448615804e-05,"1","UROD"
2.3551630153328e-09,0.467057676019393,0.29,0.195,4.76378823111365e-05,"1","ZBTB48"
2.36724267779037e-09,0.519075695548327,0.269,0.178,4.78822176436658e-05,"1","VPS36"
2.49337850100931e-09,0.306462677893494,0.495,0.368,5.04335669399153e-05,"1","CALCOCO1"
2.50447132531741e-09,0.49247945733043,0.254,0.165,5.06579414971952e-05,"1","WDYHV1"
2.54887713554666e-09,0.408799347212234,0.362,0.256,5.15561378207024e-05,"1","ME2"
2.58342315400439e-09,0.451051530255666,0.327,0.227,5.22549001360468e-05,"1","RCC1L"
2.58952009171947e-09,0.362811930589301,0.44,0.326,5.23782228952097e-05,"1","MTMR14"
2.60709513884929e-09,0.375785193547802,0.417,0.305,5.27337133735046e-05,"1","TRIM41"
2.6100916355643e-09,0.520305025156407,0.26,0.171,5.27943235125591e-05,"1","FAM98B"
2.64932372387294e-09,0.381045544655882,0.332,0.228,5.3587870962778e-05,"1","SPSB2"
2.68059948782004e-09,0.268739417405699,0.744,0.65,5.4220485840136e-05,"1","SF1"
2.70148938108512e-09,0.25694203535813,0.614,0.48,5.46430257112087e-05,"1","AP3D1"
2.70784884715405e-09,0.278887010877617,0.732,0.643,5.47716586313849e-05,"1","PSMD13"
2.756196735323e-09,0.402970658746841,0.332,0.229,5.57495913653783e-05,"1","FBXO6"
2.78018659172185e-09,0.282695918771359,0.659,0.535,5.62348341907579e-05,"1","RTF2"
2.78803552862542e-09,0.406912606887482,0.349,0.246,5.63935946375063e-05,"1","CCNK"
2.85328806703913e-09,0.403484099125622,0.359,0.254,5.77134577320004e-05,"1","RPS6KB1"
2.87880114209048e-09,0.309429661028444,0.459,0.335,5.82295107010641e-05,"1","TMEM109"
2.92186641661147e-09,0.464925820279075,0.305,0.209,5.91005920088001e-05,"1","UBE2O"
2.95253941518132e-09,0.293860743493831,0.508,0.382,5.97210147508725e-05,"1","LINC00963"
3.05019589696269e-09,0.388408225153117,0.4,0.292,6.16963124078642e-05,"1","GGA3"
3.10590298181814e-09,0.518525209663131,0.267,0.176,6.28230996132356e-05,"1","GFOD2"
3.10896201463324e-09,0.286641236980751,0.599,0.469,6.28849746699865e-05,"1","NCOA4"
3.15170968117353e-09,0.274041200201117,0.576,0.441,6.37496317210969e-05,"1","ESD"
3.17927654448146e-09,0.41773466007025,0.321,0.221,6.43072266652264e-05,"1","APTX"
3.20132948287838e-09,0.339252613011164,0.412,0.297,6.47532914501809e-05,"1","MED28"
3.23792295910622e-09,0.254171361784948,0.615,0.477,6.54934676938416e-05,"1","SNRPB2"
3.27016053360347e-09,0.402437877472761,0.334,0.232,6.61455371131973e-05,"1","LINC00667"
3.41463422951205e-09,0.32122313693119,0.454,0.334,6.90678065603403e-05,"1","U2AF2"
3.50711458571861e-09,0.386087512220779,0.347,0.243,7.09384067253304e-05,"1","RHBDD3"
3.59682917320112e-09,0.291904582203325,0.444,0.323,7.2753063686339e-05,"1","GAS8"
3.6215591097583e-09,0.417371991631716,0.33,0.229,7.32532761130812e-05,"1","USP47"
3.66503851258914e-09,0.489738968963557,0.295,0.201,7.41327339941405e-05,"1","MED6"
3.66798629598154e-09,0.386597675502608,0.315,0.214,7.41923588088185e-05,"1","SRPK1"
3.68285828930402e-09,0.426818895029011,0.288,0.194,7.44931746177524e-05,"1","ASB6"
3.69109788647115e-09,0.260180785202555,0.741,0.649,7.46598369496519e-05,"1","GRHPR"
3.71489353079907e-09,0.472394609969947,0.29,0.198,7.51411514474729e-05,"1","KLHL42"
3.74114597822688e-09,0.402190468529081,0.333,0.231,7.56721597015952e-05,"1","LOXL1"
3.74842763290127e-09,0.393731899123293,0.362,0.255,7.5819445730694e-05,"1","GNAI3"
3.77218624549132e-09,0.366043201066624,0.366,0.257,7.63000111875529e-05,"1","CDC42EP1"
3.77696297556779e-09,0.398408726731967,0.297,0.2,7.63966301068097e-05,"1","ZNF276"
3.98263483310147e-09,0.521298294056429,0.25,0.163,8.05567547691434e-05,"1","SSBP3"
3.98532236924702e-09,0.464913140088341,0.315,0.22,8.06111155627595e-05,"1","MCM6"
4.0150135092935e-09,0.338473072796115,0.425,0.31,8.12116782524797e-05,"1","DDX6"
4.04402458415379e-09,0.26078510349885,0.508,0.378,8.17984852636787e-05,"1","EIF2S1"
4.20687584553725e-09,0.330872422797793,0.423,0.306,8.50924777276819e-05,"1","CYB5B"
4.2185732466065e-09,0.482758684640488,0.286,0.194,8.53290810591097e-05,"1","RC3H2"
4.22781034169156e-09,0.470711056875958,0.288,0.195,8.55159197813951e-05,"1","BLZF1"
4.26737436509806e-09,0.270235983884142,0.631,0.501,8.63161812828385e-05,"1","ANAPC5"
4.32136033446838e-09,0.31635774439914,0.382,0.268,8.7408155485292e-05,"1","G6PD"
4.37485600017694e-09,0.516825410368743,0.266,0.178,8.8490212315579e-05,"1","PIK3C3"
4.38303455054879e-09,0.347355405000857,0.471,0.353,8.86556398539504e-05,"1","GOLGA3"
4.47952091975764e-09,0.309611874934659,0.467,0.347,9.06072696439377e-05,"1","GMPPA"
4.57155058564251e-09,0.271382553855394,0.459,0.336,9.24687536957911e-05,"1","NDUFV3"
4.59344542222935e-09,0.32896741070471,0.426,0.312,9.29116205554331e-05,"1","GPBP1L1"
4.67327443210872e-09,0.318665800435672,0.51,0.388,9.4526321938263e-05,"1","DVL3"
4.77065154429448e-09,0.252572807559471,0.619,0.492,9.64959687864445e-05,"1","GAMT"
4.80483530639707e-09,0.515454689398534,0.292,0.2,9.71874037424936e-05,"1","INTS14"
4.80935646068921e-09,0.397484413238631,0.331,0.232,9.72788531303607e-05,"1","BX255925.3"
4.83954739725084e-09,0.465661272742748,0.25,0.162,9.78895252041927e-05,"1","COL8A1"
4.95118724053562e-09,0.525314741524694,0.259,0.172,0.000100147664314314,"1","ANKS3"
5.01294266820682e-09,0.268130237711505,0.544,0.415,0.000101396791349819,"1","SELENOO"
5.10613398882779e-09,0.394785151827984,0.358,0.254,0.00010328177219202,"1","ISY1"
5.17148917515843e-09,0.365202197173904,0.313,0.213,0.00010460371154593,"1","RBM38"
5.22949801764714e-09,0.498972968612839,0.276,0.185,0.000105777056402949,"1","ELP3"
5.24839796455561e-09,0.269220159655004,0.666,0.544,0.000106159345629066,"1","RANBP1"
5.28537392108435e-09,0.329652305265384,0.405,0.291,0.000106907258301773,"1","ZNF76"
5.41250836739154e-09,0.385855203530468,0.414,0.307,0.000109478806747229,"1","CIAPIN1"
5.4143380362127e-09,0.409515691766649,0.334,0.235,0.000109515815458474,"1","HILPDA"
5.48289136804577e-09,0.460751358618942,0.275,0.183,0.000110902443701462,"1","CNNM3"
5.5046227147411e-09,0.265160672778816,0.579,0.451,0.000111342003651068,"1","RANBP9"
5.58766136881467e-09,0.274590903023881,0.56,0.426,0.000113021626507014,"1","TRIM47"
5.61577283599378e-09,0.495688235294743,0.288,0.197,0.000113590237153646,"1","VPS13B"
5.72389236086739e-09,0.530455426671785,0.276,0.187,0.000115777170783265,"1","BRI3BP"
5.75579973101605e-09,0.346553699985485,0.382,0.273,0.000116422561159262,"1","MESD"
5.85936800790925e-09,0.396660486865073,0.334,0.234,0.00011851743669598,"1","HCCS"
6.03939633720994e-09,0.252927241363036,0.566,0.439,0.000122158869712745,"1","SMIM19"
6.06932058776324e-09,0.363751443895958,0.394,0.286,0.000122764147528687,"1","DAPK3"
6.25445799781508e-09,0.261817412252885,0.609,0.477,0.000126508921921806,"1","NPEPL1"
6.2579580282789e-09,0.409052304602275,0.336,0.236,0.000126579717037997,"1","PPP3CB"
6.33237727600031e-09,0.29221512934338,0.546,0.422,0.000128084995161658,"1","ARL1"
6.47251057655419e-09,0.43609795831009,0.261,0.171,0.000130919471431962,"1","C2CD2"
6.6008038479564e-09,0.426364288111467,0.329,0.231,0.000133514459432614,"1","BFAR"
6.61424319427781e-09,0.305105964460124,0.577,0.46,0.000133786297090657,"1","ARPC1A"
6.64582771086005e-09,0.430027010685555,0.301,0.205,0.000134425157107566,"1","FBXL7"
6.65118932792614e-09,0.378515923563581,0.381,0.275,0.000134533606535962,"1","AKAP1"
6.7333326064528e-09,0.400668134700446,0.374,0.27,0.000136195118630721,"1","STAG2"
7.02292221618563e-09,0.484000863445682,0.278,0.188,0.000142052647666787,"1","CRY2"
7.0372091364406e-09,0.456935601450475,0.261,0.173,0.000142341629202784,"1","ANO6"
7.09890885560857e-09,0.423132698226264,0.278,0.187,0.000143589629422395,"1","FNTB"
7.13186337044907e-09,0.378695844377045,0.354,0.25,0.000144256200394073,"1","IP6K1"
7.19731360813113e-09,0.527256545004465,0.251,0.165,0.000145580062351668,"1","PSEN2"
7.26116521353825e-09,0.331119036225926,0.375,0.267,0.000146871588774238,"1","TRIM25"
7.26970845028553e-09,0.270707589758772,0.515,0.387,0.000147044392823925,"1","IDI1"
7.40826503332669e-09,0.457336965011888,0.273,0.184,0.000149846976829099,"1","PGM1"
7.74733672136947e-09,0.447577455195808,0.314,0.219,0.00015670537986314,"1","BANP"
7.89606195868093e-09,0.291683000433032,0.645,0.534,0.000159713645238239,"1","MSL1"
7.93380328485195e-09,0.478559982775661,0.281,0.192,0.0001604770390427,"1","GALNT7"
7.93880652826925e-09,0.373060426622518,0.366,0.264,0.000160578239647302,"1","TEPSIN"
8.02872161697433e-09,0.410413641932403,0.281,0.189,0.00016239695214654,"1","GTF2H4"
8.08179328845611e-09,0.447325213733344,0.295,0.202,0.000163470432845602,"1","CREBZF"
8.16738590047455e-09,0.264249697791268,0.581,0.454,0.000165201714608899,"1","EDC4"
8.2614856217805e-09,0.415668207241064,0.305,0.21,0.000167105069671754,"1","FZD2"
8.3911870876607e-09,0.252917908635363,0.661,0.53,0.000169728541222113,"1","POLD2"
8.40650390218486e-09,0.364975155413364,0.391,0.285,0.000170038354429493,"1","PEX16"
8.45573023799594e-09,0.280027495266848,0.531,0.404,0.000171034055523944,"1","NCBP2AS2"
8.48509301732249e-09,0.342108593512621,0.407,0.296,0.000171627976461382,"1","HDHD5"
8.51086399782546e-09,0.462555947449751,0.286,0.195,0.000172149246084016,"1","DNAJC13"
8.60292868389657e-09,0.482149395531317,0.263,0.176,0.000174011438489176,"1","CCDC25"
8.60440889855338e-09,0.294253005156041,0.493,0.376,0.000174041378791039,"1","WDR13"
8.75955452156161e-09,0.45150479510412,0.301,0.208,0.000177179509307627,"1","RNF216"
9.11436006069466e-09,0.396269459612133,0.34,0.241,0.000184356160947671,"1","DTX3"
9.12981802161815e-09,0.495392340336902,0.276,0.187,0.00018466882912327,"1","ZPR1"
9.20978486801542e-09,0.327773184138906,0.377,0.27,0.000186286318525348,"1","TMED1"
9.42479373545903e-09,0.370522256813961,0.334,0.233,0.00019063530288713,"1","ZNF384"
9.43347966387665e-09,0.399345320692668,0.334,0.234,0.000190810993161233,"1","ZNF875"
9.57224578902547e-09,0.279749532027551,0.489,0.371,0.000193617815574618,"1","BTBD2"
9.58252726986101e-09,0.339287224816555,0.367,0.261,0.000193825779087479,"1","NCAPH2"
9.6106876983602e-09,0.363596420412697,0.363,0.259,0.000194395380074732,"1","CDKN2AIPNL"
9.75698441967879e-09,0.462187485319286,0.261,0.174,0.000197354523856843,"1","DDX50"
9.78712934428624e-09,0.271478686133295,0.51,0.383,0.000197964265246878,"1","LEMD2"
9.86456154623612e-09,0.459550096861884,0.252,0.166,0.000199530486395718,"1","SMARCC2"
9.95297679716368e-09,0.301747391349882,0.56,0.444,0.00020131886167623,"1","EIF4E2"
1.03466796434824e-08,0.40493347000774,0.297,0.204,0.000209282289148718,"1","RYBP"
1.06394785981252e-08,0.313647429002126,0.461,0.344,0.000215204733604278,"1","STK11"
1.08333702785255e-08,0.564376170393162,0.255,0.171,0.000219126580623736,"1","UNC13B"
1.1000542141755e-08,0.482034242476949,0.285,0.196,0.000222507965901279,"1","ELP1"
1.12715042772644e-08,0.322742664630214,0.426,0.314,0.000227988717016226,"1","YIPF6"
1.12912287616529e-08,0.400953312683336,0.307,0.212,0.000228387684161953,"1","GTF2F2"
1.14380078482684e-08,0.306210480525334,0.455,0.338,0.000231356584746925,"1","TMEM9B"
1.15367210156821e-08,0.363420980918649,0.347,0.244,0.000233353255984202,"1","LEPROTL1"
1.15856436563145e-08,0.338171537620833,0.461,0.348,0.000234342814236273,"1","THRAP3"
1.16921422137324e-08,0.415397049446659,0.321,0.224,0.000236496960557165,"1","HIST1H3H"
1.18564067807097e-08,0.358599772648033,0.372,0.266,0.000239819539953415,"1","ITGA3"
1.18854393209719e-08,0.462053674309112,0.293,0.202,0.000240406781145298,"1","EZH1"
1.19714694604953e-08,0.534568750424336,0.252,0.169,0.000242146912777439,"1","ACYP1"
1.21319035220369e-08,0.531986729362111,0.356,0.26,0.00024539201254024,"1","PLVAP"
1.26784232487886e-08,0.486847572708367,0.281,0.193,0.000256446467053247,"1","VPS8"
1.28117321208476e-08,0.42019803571048,0.304,0.21,0.000259142905608384,"1","DPP8"
1.29775338172706e-08,0.487034923535315,0.27,0.183,0.000262496576521932,"1","TMEM99"
1.30195036751535e-08,0.43955653430542,0.287,0.196,0.000263345500837329,"1","PTPN2"
1.30530880152632e-08,0.341827559337884,0.402,0.297,0.000264024811284728,"1","PEPD"
1.36313641144522e-08,0.26442724237665,0.682,0.58,0.000275721601943024,"1","RBMX"
1.37007382065784e-08,0.426866576393357,0.267,0.178,0.00027712483170446,"1","GTF2A1"
1.41838998406883e-08,0.27370138273614,0.481,0.358,0.000286897742077602,"1","FBXO32"
1.41901501815268e-08,0.370831497013214,0.358,0.257,0.000287024167721742,"1","CHD6"
1.43139885483124e-08,0.367163935169694,0.416,0.311,0.000289529046366715,"1","SFXN1"
1.48143731294856e-08,0.343435908928067,0.381,0.274,0.000299650325290104,"1","SCAF1"
1.56272049812818e-08,0.335508832918512,0.464,0.354,0.000316091475156386,"1","BATF"
1.60109841768053e-08,0.431535052094616,0.306,0.214,0.000323854176944241,"1","SLC25A19"
1.62766167524184e-08,0.281543341106269,0.456,0.343,0.000329227127051167,"1","PPP1R9B"
1.63290715734903e-08,0.250635222558204,0.765,0.683,0.000330288130716988,"1","WASHC1"
1.65077435411214e-08,0.507500507226165,0.251,0.168,0.000333902128606262,"1","PCNX4"
1.6577730102647e-08,0.381335213373025,0.301,0.206,0.000335317746786241,"1","CMC4"
1.66529966815142e-08,0.309255892785175,0.405,0.293,0.000336840163876988,"1","MAEA"
1.67330618426321e-08,0.325532640892081,0.464,0.351,0.000338459641890919,"1","DNAJB11"
1.68532928642211e-08,0.316379988941011,0.435,0.322,0.0003408915547646,"1","TARS"
1.7529833594118e-08,0.44396620164343,0.278,0.189,0.000354575944108225,"1","GEMIN8"
1.75676388620502e-08,0.459290875759599,0.269,0.182,0.000355340631262689,"1","FAF1"
1.79069625174586e-08,0.392208579638205,0.325,0.23,0.000362204130840634,"1","CTR9"
1.79980837016953e-08,0.428699444990119,0.282,0.193,0.000364047239034191,"1","IPO8"
1.81983310375829e-08,0.322427231436292,0.366,0.261,0.000368097641897189,"1","PHF20"
1.82255401614546e-08,0.443966201643429,0.304,0.213,0.000368648000845743,"1","RPTOR"
1.88328193653993e-08,0.32004367540161,0.339,0.237,0.000380931437303932,"1","SCPEP1"
1.90770043833364e-08,0.34461258311716,0.321,0.221,0.000385870567661744,"1","ANKRD17"
1.91398830093033e-08,0.322950800682063,0.406,0.296,0.000387142413629178,"1","ORAI3"
1.9150593067672e-08,0.256388241369416,0.496,0.373,0.000387359045979801,"1","CWC15"
1.95021512473786e-08,0.280850604415488,0.47,0.355,0.000394470013280726,"1","SYF2"
1.95098416410876e-08,0.395271944851351,0.279,0.188,0.000394625566874278,"1","TMEM150A"
1.95465010395671e-08,0.392555671460507,0.315,0.219,0.000395367076527324,"1","MORC2"
1.96448338172291e-08,0.524664261015346,0.252,0.169,0.000397356053621094,"1","SLC35A1"
2.06632833691671e-08,0.399572082284976,0.273,0.185,0.000417956232708144,"1","PTK2B"
2.09389201102488e-08,0.505366746307573,0.252,0.169,0.000423531537070003,"1","CLBA1"
2.15393870731834e-08,0.428079516227972,0.294,0.203,0.00043567718232928,"1","RASA1"
2.1768200422313e-08,0.465974822577189,0.255,0.171,0.000440305389942126,"1","ARIH1"
2.17910763334942e-08,0.28230079361311,0.54,0.422,0.000440768100997588,"1","R3HDM4"
2.18585912879248e-08,0.401321864234936,0.277,0.187,0.000442133725980855,"1","OSBPL5"
2.18881680858396e-08,0.364338666896694,0.407,0.304,0.000442731975872277,"1","E2F4"
2.18905937654472e-08,0.344811907583009,0.397,0.294,0.0004427810400937,"1","DUSP4"
2.19728245555064e-08,0.352329140047992,0.338,0.237,0.000444444322284229,"1","TXNDC11"
2.21377302262131e-08,0.48299748213187,0.268,0.183,0.000447779869285613,"1","MAPKAPK5-AS1"
2.27185054209076e-08,0.309062129120877,0.315,0.216,0.000459527209148699,"1","CEP131"
2.33758282953785e-08,0.413034342091538,0.316,0.224,0.000472822878930621,"1","DCUN1D1"
2.34063912193072e-08,0.337657299497089,0.408,0.302,0.000473441075192926,"1","VEZF1"
2.371133026882e-08,0.305351630444752,0.421,0.31,0.000479609077347423,"1","FTSJ3"
2.39564767097344e-08,0.313905661079057,0.424,0.315,0.000484567654407798,"1","HMGXB3"
2.41092524438211e-08,0.29103506385867,0.486,0.374,0.00048765784918117,"1","ZMIZ1"
2.42126593018874e-08,0.372905696702992,0.307,0.213,0.000489749459699277,"1","RABGAP1"
2.45284953462515e-08,0.344916911771075,0.348,0.246,0.000496137875368629,"1","MTX2"
2.46786854950901e-08,0.489448971437438,0.259,0.175,0.000499175771509187,"1","NDFIP2"
2.48551209332843e-08,0.381326373356966,0.316,0.222,0.000502744531117541,"1","PDCL3"
2.56637041714548e-08,0.411838432225863,0.271,0.183,0.000519099744276016,"1","PNPT1"
2.58514985000831e-08,0.333156314324706,0.355,0.252,0.000522898260161181,"1","NPRL2"
2.58567286731467e-08,0.433935836506165,0.267,0.18,0.000523004050871738,"1","SMYD5"
2.59681570160172e-08,0.396178302689164,0.351,0.255,0.00052525791196298,"1","OSBPL2"
2.60331150308687e-08,0.470284287152128,0.268,0.182,0.000526571817729381,"1","RHNO1"
2.60579032336699e-08,0.272841121073921,0.563,0.445,0.000527073208707441,"1","BSCL2"
2.61374946532356e-08,0.293406525068048,0.482,0.366,0.000528683104350997,"1","TRIM44"
2.66689352927773e-08,0.340599551305759,0.342,0.243,0.000539432554167006,"1","CYB561A3"
2.72358400268925e-08,0.404756172639215,0.289,0.199,0.000550899336223954,"1","FBXW9"
2.74006160892966e-08,0.340953508327999,0.391,0.286,0.000554232261638203,"1","TMEM254"
2.78470385401423e-08,0.419780663679499,0.324,0.23,0.000563262048551458,"1","DHFR"
2.83966803553576e-08,0.363434863331418,0.321,0.224,0.000574379653547819,"1","SEZ6L2"
2.86877539032707e-08,0.271664157110413,0.49,0.373,0.000580267198201456,"1","PTPRA"
2.96660645080398e-08,0.264297051518353,0.619,0.507,0.000600055486804121,"1","SAR1A"
3.1231790763364e-08,0.320907805239091,0.41,0.304,0.000631725431770564,"1","LSM8"
3.16717020856694e-08,0.314974177749012,0.443,0.333,0.000640623518086834,"1","PPP4R2"
3.21653193376557e-08,0.432738946220175,0.259,0.174,0.000650607914242761,"1","ABHD8"
3.22546494916317e-08,0.348588153566171,0.383,0.28,0.000652414795267235,"1","ZSWIM8"
3.33059946133316e-08,0.369425230481564,0.341,0.244,0.000673680353043858,"1","PARN"
3.34480958904869e-08,0.383709456487812,0.333,0.237,0.000676554635576879,"1","NOL12"
3.36128721240203e-08,0.254693994067,0.52,0.394,0.000679887564452559,"1","PEX2"
3.40228711673924e-08,0.354468050804327,0.514,0.408,0.000688180615102846,"1","CALU"
3.46618572854581e-08,0.274709269229442,0.485,0.365,0.00070110538731296,"1","ACTR1A"
3.47644695127673e-08,0.369888058035128,0.289,0.198,0.000703180924834744,"1","STX18"
3.4868945636398e-08,0.421012216549783,0.308,0.218,0.000705294163387422,"1","GOLGA5"
3.48756390179156e-08,0.380620150756151,0.336,0.239,0.00070542955041538,"1","RNASEH2B"
3.5011338741581e-08,0.318250843497573,0.373,0.27,0.000708174348725959,"1","CBR1"
3.50879541510264e-08,0.471332078383067,0.295,0.208,0.000709724048612811,"1","ZDHHC6"
3.61544245406927e-08,0.406415486897235,0.29,0.2,0.000731295545184592,"1","ZNF106"
3.62925298876457e-08,0.270030486406281,0.427,0.312,0.00073408900203741,"1","SCAMP4"
3.64650282678842e-08,0.271061963126097,0.462,0.344,0.000737578126774494,"1","PPP2R5A"
3.71949449425981e-08,0.377074317988259,0.341,0.245,0.000752342151353932,"1","KANSL3"
